"","AMC1","AMC21","AMC22","AMC23","AMC24","AMC25","AMC26","AMC27","AMC28","AMC2","AMC30","AMC32","AMC33","AMC34","AMC35","AMC36","AMC37","AMC38","AMC40","AMC42","AMC43","AMC44","AMC45","AMC46","AMC47","AMC48","AMC49","AMC4","AMC50","AMC51","AMC52","AMC53","AMC54","AMC55","AMC57","AMC58","AMC59","AMC5","AMC60","AMC65","AMC66","AMC67","AMC68","AMC69","AMC6","AMC70","AMC91","AMC93","AMC94","AMC95","AMC96","AMC97","AMC9","Genus"
"215221",0.000171727166419979,0,0.000108737019518295,0,0.00017617652888194,5.13707426497029e-05,0,0.00020756002808979,0.000124574171941105,0,0.000169843227316699,0.000103209825575395,5.90733362651211e-05,0,0.000315446147985906,9.82258539802519e-05,0,0.000118089420529846,0.000193875384288708,0.000150187734668335,0.000109772926859867,0.000103489569729794,7.30922137724798e-05,0,8.71664208126592e-05,0.00130548302872063,0,0.000126300899262403,0,0,0.000181160983100268,0.00020631318341242,0.000152591406923913,0.000167944242511486,0.000172255750573673,0,5.14019892569842e-05,0,0.000119532482223188,0,0,0,0.000259647528480088,0.000198084725618502,0.000169118209601888,0,0.000170011959971793,0.000169079369705101,0.000104655911782724,0.000157228901090927,0.000143376276700573,0.000157545680673084,0.000150831630764168,"g__Komagataeibacter"
"1225128",0.000220792071111402,0,0.000147571669346257,0.000290394766061393,0.000220220661102425,0.000128426856624257,0,0.00022831603089877,0.000206026515133366,0,0.000302764013912376,0.000120411463171294,0.000275675569237232,0,0.000154747166936482,0.000215161394432933,4.74225826338502e-05,0.000207998411160524,0.00023311206920428,0.000200250312891114,0.000282273240496801,0.000177410690965361,0.000225632485993307,0,0.000214563497385007,0.000652741514360313,0,0.000248715617009039,0,0,0.00025017469094799,0.000252160557504069,0.000228887110385869,0.000143952207866988,0.000209167697125175,0,0.000102803978513968,0,0.000306119771547188,0,0.000162280583128229,4.23244593050324e-05,3.2455941060011e-05,0.000218576248958348,0.000232873090205774,0,0.000277932595432148,0.000246058594936691,0.000224627322850725,0.00023584335163639,0.000192906263197135,0.000257526593407925,0.000185111546846933,"g__Sediminicoccus"
"3133721",0.000155372198189505,7.19942404607631e-05,0.00018640631917422,0.000119574315437044,6.60661983307274e-05,0.000222606551482046,0,0.000235234698501763,0.000182069943606231,0,0.000199381179893516,8.60081879794957e-05,0.000183783712824821,0,0.000107132654032949,0.000112258118834574,0,0.000175792205561475,0.000170794981397195,5.00625782227785e-05,0.000227386777066867,0.000197122989961512,0.000177963650924299,0,0.000147512404452193,0,0,0.000229284709430208,0,0.000479846449136276,0.000181160983100268,0.000160465809320771,0.000158819627614685,0.000107964155900241,0.000184559732757507,0,0.000282710940913413,0,0.000218656979676563,0,0.000135233819273524,0,0,0.000116118632259122,0.000153682817455684,0,0.000202535987096831,0.000151209192419196,0.000165917908923831,0.000139087104811204,0.000187692580408023,0.000212080723982997,0.000226247446146252,"g__Sediminicoccus"
"1484109",0.000163549682304742,7.19942404607631e-05,6.99023696903325e-05,0.000153738405561914,6.60661983307274e-05,0.000102741485299406,0,0.000193722692883804,0.00010061760041397,0,0.000110767322163064,0.000111810644373344,0.00015752889670699,0,7.14217693552995e-05,0.000126290383688895,0,0.000150295626128895,0.000170794981397195,0.000100125156445557,0.000109772926859867,9.85614949807559e-05,0.000133472738193224,0,0.000120691967279067,0,0,0.000219569255640792,0,0,0.000146654129176408,0.000145183351290222,0.000147920241405834,0.00011996017322249,0.000129191812930255,0,0.000102803978513968,0,0.000195333568511063,0,5.40935277094096e-05,0,0,0.000119533886149096,0.000123483137169632,0,0.000115312459806955,0.000153958450463181,0.000125076577496426,9.97798795384727e-05,0.000112094179965903,0.000128258342599241,0.000109695731464849,"g__Lichenicola"
"1969806",0.000204437102880928,0,0.000132037809415073,8.54102253121744e-05,0.00017617652888194,0.00017979759927396,0,0.000252531367509245,0.000191652572217085,0,0.000140305274739881,0.000137613100767193,0.000177220008795363,0,0.000142843538710599,0.000163709756633753,0,0.000203972635460643,0.000216955787180221,0.000100125156445557,0.000211704930372601,0.000108417644478831,0.000149362349882894,0,0.000107281748692504,0,0,0.000217626164882909,0,0,0.000120773988733512,0.000145183351290222,0.00016660490347815,0.000131956190544739,0.000153799777297922,0,0.000231308951656429,0,0.000204079847698125,0,0.000108187055418819,0,0,0.000170762694498709,0.000174487041652741,0,0.000201057622227511,0.000191073434056984,0.00020165407392281,0.000139087104811204,0.000151196800884241,0.000210060907564111,0.00019882351328004,"g__Acidibrevibacterium"
"652764",0.000139017229959031,7.19942404607631e-05,0.000225240969002183,0.000222066585811653,6.60661983307274e-05,0.00017979759927396,0,0.000176426023876322,8.14523431922611e-05,0,0.000147689762884086,0.000111810644373344,0.00015752889670699,0,0.000148795352823541,0.000126290383688895,0,0.000138218299029251,0.000129250256192472,0.000150187734668335,0.000109772926859867,9.85614949807559e-05,0.000143006505207026,0,0.000120691967279067,0,0,0.000202081438819844,0.000266880170803309,0,0.000207041123543164,0.000129900893259672,0.000129235579333518,0.000191936277155984,0.000116887830746421,0,2.57009946284921e-05,0,0.000157433025367125,0,8.11402915641143e-05,4.23244593050324e-05,0,0.000129779647819019,0.000126838657201416,0,0.000136009567977434,0.00014296141828724,0.000119971411068001,0.000123968941244769,8.60257660203438e-05,0.000126238526180355,9.59837650317432e-05,"g__Azospirillum"
"137722",0.00031074439637901,0,0.00021747403903659,0.000136656360499479,0.000154154462771697,0.000171235808832343,0,0.000152210687265846,0.000153322057773668,0,0.000199381179893516,0.000154814738363092,0.000170656304765906,0,0.000166650795162365,0.000233871080905362,0,0.00018115990649465,0.000189259303710406,0.000225281602002503,0.000109772926859867,0.000211907214208625,0.000197031184951902,0,0.000194448169505163,0,0,0.000202081438819844,0,0,0.000172534269619303,0.000244519328488794,0.000210202448313554,0.000167944242511486,0.000141495795114089,0,0.000334112930170398,0,0.00024489581723775,0,0.000162280583128229,0,6.49118821200221e-05,0.000191254217838554,0.00020938444998329,0,0.000181838878926352,0.000203445095254918,0.000191443741065959,0.000190488860937084,0.000211154152959026,0.000192892468003583,0.000205679496496593,"g__Azospirillum"
"709810",0.000335276848724721,0,0.000194173249139812,0.000341640901248698,0.000242242727212667,0.000171235808832343,0,0.000373608050561623,0.000134156800551959,0,0.000339686454633397,0.000103209825575395,0.000301930385355064,0,0.00022021712217884,0.000275967875468327,0,0.00025362386909251,0.000300045237589667,0.000150187734668335,0.000243068623761134,0.000487879400154742,0.000403596136917606,0,0.000281614590317822,0,0,0.000365301062482026,0,0,0.000207041123543164,0.000198671954397145,0.00031763925522937,0.000275908398411727,0.000227623670400925,0,0.000334112930170398,0,0.00029154263956875,0,0.000270467638547048,0,0,0.000300542342317728,0.000277837058631673,0,0.000252800392653709,0.000254306369068648,0.000250153154992853,0.000232819718923103,0.000224188359931805,0.000283784206853439,0.000308519244744889,"g__Azospirillum"
"192",0.000466116594568515,0,0.000512617377729105,0.000529543396935481,0.00017617652888194,0.000248291922806897,0,0.000390904719569105,0.000493505373458994,0,0.00036183991906601,0.000378436027109781,0.000466022986091511,0,0.000345205218550614,0.000290000140322649,0,0.000556898971816886,0.000523925145637342,0.000400500625782228,0.000431250784092335,0.000330181008185532,0.000384528602890003,0,0.000301729918197667,0,0,0.000491601961744429,0,0.000479846449136276,0.000431335674048258,0.00060365709220671,0.000534069924233695,0.000431856623600964,0.00035681548333118,0,0.00048831889794135,0,0.000609324116698688,0.000818330605564648,0.0005679820409488,0,6.49118821200221e-05,0.000300542342317728,0.000470443908456045,0,0.000459771474358501,0.00044950369019161,0.000446702062487237,0.000474710335986067,0.000385812526394269,0.000465567684553151,0.00035651112726076,"g__Azospirillum"
"2970906",0.000392519237531381,0,0.000318444128589293,0.000222066585811653,0.000418419256094607,0.000316786246339835,0,0.000404742054775091,0.000277896229714773,0,0.000236303620614537,0.000129012281969243,0.000262548161178316,0.00118413262285376,0.00029163889153414,0.000290000140322649,9.48451652677005e-05,0.000301933177491083,0.000302353277878819,0,0.000297955087191068,0.000236547587953814,0.000235166253007109,0,0.00040901166689017,0,0,0.000409992149913338,0,0,0.000146654129176408,0.000244519328488794,0.00030206870350244,0.000335888485022972,0.00027683959913626,0.000447027268663388,0.000591122876455319,0,0.0003498511674825,0.0016366612111293,0.000432748221675277,0,6.49118821200221e-05,0.000280050818977883,0.000334880899171992,0,0.000307499892818547,0.00032716170723426,0.000255258321421278,0.000260032413342686,0.00028414571200659,0.000340339066582238,0.000473062841942163,"g__Azospirillum"
"2202148",0.000245324523457113,0.000143988480921526,0.000357278778417255,0.000427051126560872,0.000330330991653637,0.000291100875014983,0,0.000332096044943665,0.00031622674415819,0,0.000243688108758741,0.000154814738363092,0.000269111865207774,0,0.000238072564517665,0.000196451707960504,9.48451652677005e-05,0.000293881626091321,0.000348514083661844,0.000225281602002503,0.000274432317149668,0.000266116036448041,0.000394062369903804,0,0.000301729918197667,0,0,0.000308951430503416,0,0,0.00026742811790992,0.000382061450763741,0.000350337413855923,0.00023992034644498,0.000313751545687762,0.000894054537326777,0.000179906962399445,0,0.000335274035504063,0,0.000324561166256457,0,3.2455941060011e-05,0.000259559295638038,0.000332867587152922,0,0.000325240271250386,0.000287297465596472,0.000306309985705534,0.000290268740475557,0.00028414571200659,0.000333269709116138,0.000418214976209738,"g__Azospirillum"
"528244",0.000147194714074268,0,0.000132037809415073,0.000204984540749219,0.000198198594992182,0.000265415503690132,0.000346620450606586,0.000266368702715231,0.000196443886522512,0,0.000125536298451473,0.00020641965115079,0.000111582968500784,0,0.000214265308065898,0.000285322718704541,0,0.000230811140126517,0.000242344230360885,0.000175219023779725,0.000156818466942667,0.000295684484942268,0.000133472738193224,0,9.38715301059407e-05,0,0,0.000227341618672325,0,0,0.000215667837024129,0.000114618435229122,0.000214873613831632,0.000143952207866988,0.000190711723849424,0,0.000334112930170398,0,0.000241980390842063,0,0.000324561166256457,4.23244593050324e-05,9.73678231800331e-05,0.00022882201062827,0.000220793218091353,0,0.00023653837909119,0.000225439159606801,0.000252705738207066,0.000202583391790232,0.00020854731156447,0.000252477052360711,0.000253671379012464,"g__Azospirillum"
"1064539",0.000237147039341876,0,0.000163105529277443,0.000102492270374609,4.40441322204849e-05,0.000470898474288943,0,0.000152210687265846,0.000229983086660502,0,0.000236303620614537,7.74073691815461e-05,0.000118146672530242,0,0.00018450623750119,0.000126290383688895,0,0.000179817981261356,0.000138482417349077,0.000175219023779725,0.000258750470455401,0.000226691438455738,0.000162074039234629,0,0.000268204371731259,0,0,0.00011852853623087,0,0,0.000181160983100268,8.4053519168023e-05,0.000216430669004326,3.5988051966747e-05,0.000123039821838338,0,0,0,0.000186587289324,0,0,0,0,8.53813472493545e-05,0.000163749377551034,9.3475415965601e-05,0.000201057622227511,0.000197946579166947,0.000181233408209108,0.000157228901090927,0.000169444690646132,0.000264595950874025,8.91277818151901e-05,"g__Azospirillum"
"286727",0.000130839745843794,0,0.000178639389208628,3.41640901248698e-05,2.20220661102425e-05,0.000111303275741023,0,0.000107239347846392,0.000201235200827939,0,8.12293695862471e-05,0.000120411463171294,7.22007443240369e-05,0,2.97590705647081e-05,5.14516377991796e-05,0,0.000131508672862783,0.000108477893590111,0,0.000109772926859867,0.00013305801822402,0.000127116893517356,0,0.000120691967279067,0,0,0.000139902534567585,0,0,0.000120773988733512,0.000129900893259672,0.000185289565550466,0.000203932294478233,8.61278752868366e-05,0,5.14019892569842e-05,0,7.87165126835625e-05,0,5.40935277094096e-05,0,0,0.00018783896394858,0.000140931841334906,0,0.000113834094937635,0.000114094208825393,8.42352460690218e-05,0.000157228901090927,0.000114701021360458,0.00017774384486194,0.000219391462929699,"g__Azospirillum"
"193",0.000130839745843794,0,0.00012427087944948,5.12461351873046e-05,2.20220661102425e-05,0.000102741485299406,0,0.000110698681647888,0.000143739429162814,0,9.59983458746557e-05,0.000129012281969243,0.000164092600736448,0,0.000107132654032949,0.000149677491779432,0,0.000146269850429013,8.30894504094463e-05,0.000150187734668335,0.000188182160331201,0.000142914167722096,0.000152540272220827,0,0.000120691967279067,0,0,0.000159333442146416,0,0,6.90137078477213e-05,0.000168107038336046,0.000118336193124667,0.000155948225189237,7.38238931030028e-05,0,0.000179906962399445,0,0.000169094730949875,0,0.000189327346982934,0,0,6.83050777994836e-05,0.000122140929156919,0,0.000133052838238794,0.000144336047309232,0.00010976107821115,0.000117921675818195,0.000145983118095129,0.000159565497091969,4.11358992993185e-05,"g__Azospirillum"
"2233999",9.81298093828453e-05,0,0.000209707109070998,0.000136656360499479,0.000308308925543395,0.000136988647065874,0,0.000131454684456867,0.000167696000689949,0,0.000147689762884086,0.000103209825575395,0.000131274080589158,0,0.000113084468145891,7.48387458897158e-05,4.74225826338502e-05,0.000136876373795958,0.000168486941108044,2.50312891113892e-05,0.000148977543595534,0.000137986092973058,0.000152540272220827,0,0.000160922623038756,0,0,0.000178764349725247,0,0,0.000120773988733512,0.00022159564144297,0.000113665027606588,5.99800866112451e-05,0.00017840774166559,0,0.000102803978513968,0,0.000233234111655,0,2.70467638547048e-05,4.23244593050324e-05,0,7.17203316894578e-05,0.000146971777392117,0,0.000128617743630835,0.000115468837847386,9.95507453542986e-05,0.000166299799230788,0.000122521545544126,0.000128258342599241,0.000191967530063486,"g__Skermanella"
"1817965",0.000130839745843794,0,0.000240774828933367,0.000119574315437044,0.000286286859433152,0.000205482970598812,0,0.000245612699906252,0.000162904686384522,0,0.000243688108758741,0.000146213919565143,0.000262548161178316,0,0.000119036282258832,0.000159032335015646,0,0.000157005252295363,0.000279272874987306,2.50312891113892e-05,0.000180341236984067,0.000231619513204776,0.000266945476386448,0,0.000241383934558133,0,0,0.00033615470111378,0,0,0.000163907556138338,0.000152824580305496,0.00022421594486779,0.000215928311800482,9.22798663787535e-05,0,0.000308411935541905,0,0.000323612329921313,0,0.000270467638547048,0,0,0.00018783896394858,0.000236228610237557,0,0.00023653837909119,0.000229563046672779,0.00024760057177864,0.000247937882489538,0.00028414571200659,0.00024843741952294,0.000219391462929699,"g__Skermanella"
"1612173",0.000188082134650453,0,0.000139804739380665,0.000102492270374609,8.80882644409699e-05,0.000214044761040429,0,0.000114158015449385,0.000172487314995376,0,0.000140305274739881,9.46090067774452e-05,9.18918564124107e-05,0,0.000178554423388249,0.00013564522692511,0,0.000135534448562664,0.000147714578505682,0.000100125156445557,0.000101932003512734,0.000157698391969209,0.00013029481585529,0,0.000154217513745474,0,0,0.000101040719409922,0,0,2.58801404428955e-05,0.000183389496366596,0.000137020855196983,0.000191936277155984,7.38238931030028e-05,0,0,0,0.000230318685259313,0,0,0,0,0.000112703378369148,0.000143616257360333,0,0.000143401392324034,0.000147085305353218,8.67878292832346e-05,9.97798795384727e-05,0.000112094179965903,0.000173704212024169,0.000157687613980721,"g__Niveispirillum"
"2220096",0.000139017229959031,7.19942404607631e-05,0.00021747403903659,3.41640901248698e-05,0.000110110330551212,0.000145550437507492,0.000346620450606586,0.000169507356273329,0.000143739429162814,0,0.00010338283401886,5.16049127876974e-05,0.000144401488648074,0.00059206631142688,0.000196409865727074,0.000112258118834574,0.000142267747901551,0.000123457121463021,0.000244652270650036,0.000100125156445557,0.000219545853719734,0.000197122989961512,0.000158896116896695,0.00163532297628782,0.000154217513745474,0,0,0.000209853801851377,0,0,0.000138027415695443,0.000229236870458245,0.000174390179341615,0.000143952207866988,0.000227623670400925,0,0.000308411935541905,0,0.000215741553280875,0.000818330605564648,0.000216374110837638,0,0,0.000143440663378916,0.00020938444998329,0,0.000196622527619552,0.000188324176012998,0.000191443741065959,0.00018444159551051,0.000135555752516905,0.000205011366516897,0.00026738334544557,"g__Indioceanicola"
"3144925",0.000294389428148536,0,0.00034174491848607,0.000256230675936523,0.000220220661102425,0.000436651312522475,0,0.000480847398408015,0.000297061486936482,0,0.00031014850205658,0.000232222107544638,0.0002494207531194,0,0.00025592800685649,0.000308709826795077,4.74225826338502e-05,0.000296565476557908,0.000433911574360442,0.000225281602002503,0.000399887090703801,0.000310468709189381,0.000301902622103721,0,0.000221268606678289,0,0,0.000441081602039468,0,0,0.00026742811790992,0.000366778992733191,0.000425076062145186,0.000395868571634217,0.000301447563503928,0,0.000257009946284921,0,0.00054810016238925,0,0.000243420874692343,0,3.2455941060011e-05,0.000297127088427754,0.00036776499548347,0,0.000342980649682225,0.000356028916696107,0.000301204819277108,0.000326552333035002,0.000320641491530372,0.000369626404656081,0.000363367110477314,"g__Nitrospirillum"
"1085",0.000139017229959031,0,0.00012427087944948,0.000102492270374609,0.000154154462771697,0.000154112227949109,0.000346620450606586,0.000127995350655371,0.000196443886522512,0,0.000110767322163064,0.000129012281969243,5.25096322356632e-05,0.00059206631142688,7.73735834682411e-05,0.000116935540452681,4.74225826338502e-05,0.000165056803695125,0.000140790457638229,0.000175219023779725,0.000188182160331201,9.36334202317181e-05,9.53376701380172e-05,0,0.000201153278798444,0,0,0.000174878168209481,0,0,0.000138027415695443,8.4053519168023e-05,0.000175947234514308,8.39721212557431e-05,4.30639376434183e-05,0,7.71029838854764e-05,0,0.000134109614201625,0,0.000189327346982934,0,0.000162279705300055,0.00012294914003907,0.000179855873703595,0,0.000131574473369474,0.000155333079485174,0.000176128241780682,0.000139087104811204,0.000138162593911461,0.000174714120233612,0.000102839748248296,"g__Rhodospirillum"
"34018",0.000261679491687587,7.19942404607631e-05,0.000170872459243035,0.000170820450624349,0.000242242727212667,0.000196921180157194,0,0.000238694032303259,0.000167696000689949,0,0.000125536298451473,0.000137613100767193,0.000328185201472895,0,0.000101180839920008,0.000121612962070788,0,0.000186527607427825,0.000177719102264649,5.00625782227785e-05,0.000125454773554134,0.00020205106471055,0.000206564951965704,0.000817661488143908,0.000154217513745474,0.000652741514360313,0,0.00024288634473539,0,0,0.000120773988733512,0.000305649160610993,0.000177504289687001,0.000107964155900241,7.99758841949197e-05,0.000447027268663388,0.000128504973142461,0,0.000241980390842063,0,0.000135233819273524,4.23244593050324e-05,6.49118821200221e-05,0.000150271171158864,0.000158380545500181,4.67377079828005e-05,0.000172968689710433,0.000144336047309232,0.000209311823565448,0.000241890617062964,0.00016423100785702,0.00020602127472634,0.000219391462929699,"g__Rhodospirillum"
"1663591",0.000188082134650453,0,0.00018640631917422,5.12461351873046e-05,0.000110110330551212,0.000102741485299406,0,0.000221397363295776,0.000124574171941105,0,8.86138577304514e-05,9.46090067774452e-05,7.22007443240369e-05,0,0.000101180839920008,0.000163709756633753,0,0.000120773270996433,0.000177719102264649,7.50938673341677e-05,0.000125454773554134,0.000271044111197079,0.000177963650924299,0,9.38715301059407e-05,0,0,0.000153504169872766,0,0,7.76404213286864e-05,0.000198671954397145,0.00018217545520508,9.59681385779921e-05,0.000147647786206006,0,5.14019892569842e-05,0,0.000192418142115375,0,2.70467638547048e-05,4.23244593050324e-05,3.2455941060011e-05,0.000116118632259122,0.000139589633322193,0,0.000175925419449073,0.000193822692100969,0.000186338574637533,0.00018444159551051,0.000104273655782235,0.00019188255979414,0.000130263681114509,"g__Magnetospirillum"
"111831",0.000408874205761855,0,0.0003106771986237,0.000324558856186263,0.000198198594992182,0.000273977294131749,0,0.000377067384363119,0.000162904686384522,0.00156617071260767,0.000243688108758741,0.000137613100767193,0.000105019264471326,0,0.000208313493952957,0.000126290383688895,0,0.000226785364426636,0.000212339706601918,7.50938673341677e-05,0.000196023083678334,0.000187266840463436,0.000181141573262233,0,0.000187743060211881,0,0,0.00033032542884013,0,0,0.000120773988733512,0.000229236870458245,0.000217987724177018,0.000107964155900241,0.000153799777297922,0,0.000257009946284921,0,0.000364428299460938,0,0.000324561166256457,0,3.2455941060011e-05,0.000208330487288425,0.000202673409919723,0,0.000192187433011592,0.000186949546991006,0.000214416989993874,0.000178394330083936,0.000161624166462464,0.000190872651584697,0.000233103429362805,"g__Defluviicoccus"
"3100173",0.000466116594568515,0,0.000256308688864552,0.000375804991373567,0.000330330991653637,0.00041952773163924,0,0.000404742054775091,0.000388096458739597,0,0.000221534644326129,0.000232222107544638,0.000354440017590727,0,0.000285687077421198,0.000238548502523469,0,0.000244230392459454,0.000378518607420811,0.000225281602002503,0.000172500313636934,0.00029075641019323,0.000317792233793391,0,0.000281614590317822,0,0,0.000394447423850273,0,0,0.000163907556138338,0.000328572847656817,0.000361236800064774,0.000371876536989719,0.000264535616952427,0.000447027268663388,0.000257009946284921,0,0.000475214502497063,0,0.000351607930111162,4.23244593050324e-05,0,0.000262974549528012,0.000344947459267342,0,0.000387331595761824,0.000295545239728428,0.000306309985705534,0.00033864686388815,0.00023982940829914,0.000338319250163353,0.000274239328662123,"g__Thalassobaculum"
"2602015",0.000449761626338041,0,0.000365045708382848,0.000273312720998958,0.000242242727212667,0.000342471617664686,0,0.000439335392790057,0.000407261715961305,0,0.000435684800508053,0.000172016375958991,0.000380694833708558,0,0.000261879820969432,0.000332096934885614,4.74225826338502e-05,0.000335481308323425,0.000300045237589667,0.000250312891113892,0.000352841550621001,0.000404102129421099,0.000301902622103721,0,0.000355370792543918,0,0,0.000371130334755676,0,0,0.000405455533605362,0.000320931618641542,0.000473344772498669,0.000383872554311968,0.000313751545687762,0,0.000205607957027937,0.000118021952083087,0.00040815969539625,0,0.000405701457820572,0,0,0.000297127088427754,0.000420782211985649,0,0.000356285933506105,0.000384896126157953,0.000296099652848683,0.000353765027454585,0.000331068857108596,0.000355487689723881,0.000452494892292504,"g__Hypericibacter"
"94",0.000850458347984659,0,0.000955332385767878,0.000802856117934439,0.000726728181638001,0.000839055463278481,0.000346620450606586,0.00107585281226541,0.000943888918169143,0.000783085356303837,0.000782755743285654,0.000524649946674923,0.000833590411741154,0,0.000928483001618893,0.000650161604916906,0,0.000772948934377172,0.000833202544383615,0.000550688360450563,0.000721364947936269,0.0008476288568345,0.000819903963186948,0,0.000838138661660185,0,0.000596658711217184,0.00111144791350914,0,0,0.0005693630897437,0.000741199214481657,0.000910877276025399,0.000467844675567712,0.000701326984478526,0,0.000565421881826827,0,0.000988329548138063,0,0.000703215860222324,0,0,0.000573762653515662,0.000812035847691604,0,0.000903280935154482,0.000900382009405212,0.000860220543189708,0.000852664425146949,0.000722095066291977,0.000890739040728588,0.000713022254521521,"g__Stella"
"2843330",0.000179904650535216,0,0.00021747403903659,0.000136656360499479,0.000110110330551212,0.000196921180157194,0,0.000221397363295776,0.000134156800551959,0,0.00010338283401886,9.46090067774452e-05,7.87644483534948e-05,0,0.000154747166936482,0.000149677491779432,0,0.000115405570063258,0.00014309849792738,7.50938673341677e-05,0.000180341236984067,0.000118273793976907,0.000162074039234629,0,0.00013410218586563,0,0,0.000182650531241013,0,0,0.000129400702214477,0.000152824580305496,0.000189960731068545,0.000167944242511486,0.000129191812930255,0,0.000102803978513968,0,0.00017492558374125,0,0.000108187055418819,0,0,9.22118550293029e-05,0.000169118209601888,0,0.000147836486931994,0.000167704740683108,0.000132734327139065,0.000244914249776251,0.000166837849251576,0.000167644762767512,9.59837650317432e-05,"g__Elioraea"
"588932",0.000147194714074268,0.00237580993520518,0.000139804739380665,0.000153738405561914,0.000308308925543395,9.41796948577887e-05,0.00173310225303293,0.000200641360486797,0.000129365486246532,0,0.000110767322163064,6.0205731585647e-05,0.0001247103765597,0.00236826524570752,0.000101180839920008,0.00013564522692511,4.74225826338502e-05,0.000143585999962426,0.000122326135325018,5.00625782227785e-05,9.40910801656003e-05,0.000113345719227869,6.6736369096612e-05,0.00163532297628782,0.000154217513745474,0,0.000596658711217184,0.000139902534567585,0,0,5.17602808857909e-05,0.000305649160610993,0.000137020855196983,1.1996017322249e-05,0.000116887830746421,0.000447027268663388,0.000154205967770953,0.00129824147291396,0.000183671862928313,0,8.11402915641143e-05,0.000253946755830194,3.2455941060011e-05,7.17203316894578e-05,0.000121469825150562,0,0.000122704284153555,0.000130589757089306,0.000153154992852767,0.000172347064657362,0.000151196800884241,0.000140377241112555,0.000205679496496593,"g__Brevundimonas"
"69665",0.000842280863869422,0,0.000799993786456028,0.000871184298184179,0.00118919156995309,0.000933235158136269,0,0.000657273422284337,0.000886393146504018,0,0.0012036715675053,0.00153954656483297,0.00117490302127296,0,0.00076778402056947,0.00112725860996384,0,0.00075416198111106,0.000923216115660515,0.0014017521902378,0.00117613850207,0.000896909604324878,0.000753167594090336,0.000817661488143908,0.000864959098833311,0,0,0.000530463776902091,0.000266880170803309,0,0.000888551488539411,0.000802329046603856,0.000706903048402617,0.00143952207866988,0.00116887830746421,0,0.00105374077976818,0,0.000685125202986563,0,0.000865496443350553,4.23244593050324e-05,0,0.000993838881982487,0.000838880007945871,0,0.00071405023188153,0.000801408719821738,0.000947008372472943,0.000813357199874217,0.00115743757918281,0.000722084369751633,0.000994117566400197,"g__Caulobacter"
"2823693",0.000237147039341876,0,0.000170872459243035,0.000307476811123828,0.00017617652888194,0.000196921180157194,0.000346620450606586,0.000273287370318224,0.000182069943606231,0,0.000162458739172494,0.00018921801355489,0.00015752889670699,0,0.000160698981049424,7.48387458897158e-05,0,0.000175792205561475,0.0001800271425538,0.000175219023779725,0.000133295696901267,0.000187266840463436,0.000168429883910497,0,0.000194448169505163,0,0,0.00018070744048313,0,0,0.000129400702214477,0.000282725473565168,0.000179061344859694,0.000167944242511486,0.000172255750573673,0,0.000179906962399445,0,0.000160348451762813,0,0.000135233819273524,0,3.2455941060011e-05,0.00014685591726889,0.000176500353671811,0,0.000170011959971793,0.000131964386111298,0.000140392076781703,0.000142110737524491,0.000200726787380802,0.000211070815773554,0.00026738334544557,"g__Caulobacter"
"69666",0.000139017229959031,0,0.000271842548795737,0.000119574315437044,0.000308308925543395,0.000196921180157194,0,0.000238694032303259,0.000153322057773668,0,0.00020676566803772,0.000223621288746689,0.000190347416854279,0,0.000178554423388249,0.000121612962070788,0,0.000199946859760762,0.00021464774689107,0.000100125156445557,0.000321477857232468,0.000197122989961512,0.0001874974179381,0,0.000167627732332037,0,0,0.000225398527914442,0,0,0.000138027415695443,0.000137542122274947,0.000203974227622782,0.000323892467700723,0.000123039821838338,0,0.000179906962399445,0,0.000233234111655,0,0.000135233819273524,0,0,0.000174177948388683,0.000210726657996003,0,0.000204014351966151,0.00017870177285905,0.000150602409638554,0.000166299799230788,0.000198119945986246,0.000200971733679126,0.00019882351328004,"g__Caulobacter"
"2708539",0.00036798678518567,0,0.000256308688864552,0.000273312720998958,0.000550551652756062,0.000462336683847326,0.000346620450606586,0.000363230049157133,0.000488714059153566,0,0.000406146847931236,0.000679464685038016,0.000426640761914764,0,0.000541615084277688,0.000533226064464225,0,0.00040257756998811,0.00041313921175808,0.000775969962453066,0.000392046167356668,0.00033510908293457,0.000400418214579672,0,0.000476062759822985,0,0,0.000340040882629546,0,0,0.000396828820124397,0.000489038656977588,0.000459331275944432,0.00073175705665719,0.000301447563503928,0,0.000462617903312858,0,0.000294458065964438,0,0.000297514402401753,0,6.49118821200221e-05,0.000488381306266308,0.000365080579458043,0,0.000351850838898145,0.000368400577894041,0.000433939146416173,0.000371906823734307,0.000560470899829513,0.000354477781514438,0.00037707907691042,"g__Caulobacter"
