"OTU","Genus","Sample","RelAbundance"
"2768161","Roseomonas","AMC91",0.000158047420134355
"2768161","Roseomonas","AMC93",0.000186801896588668
"2768161","Roseomonas","AMC94",0.000196442101879466
"2768161","Roseomonas","AMC95",0.000175256766270929
"2768161","Roseomonas","AMC96",0.000148487769296897
"2768161","Roseomonas","AMC9",0.000212603987353492
"62140","Acidiphilium","AMC10",0
"62140","Acidiphilium","AMC1",0.000171682240698501
"62140","Acidiphilium","AMC21",0
"62140","Acidiphilium","AMC22",0.000201783455308845
"62140","Acidiphilium","AMC23",0.000153667531757957
"62140","Acidiphilium","AMC24",0
"62140","Acidiphilium","AMC25",0.000145413487528655
"62140","Acidiphilium","AMC26",0
"62140","Acidiphilium","AMC27",0.000148606383162551
"62140","Acidiphilium","AMC28",0.000162792367910751
"62140","Acidiphilium","AMC29",0
"62140","Acidiphilium","AMC2",0
"62140","Acidiphilium","AMC30",5.90562806354456e-05
"62140","Acidiphilium","AMC31",0
"62140","Acidiphilium","AMC32",9.45756562260874e-05
"62140","Acidiphilium","AMC33",7.21832141216615e-05
"62140","Acidiphilium","AMC34",0
"62140","Acidiphilium","AMC35",0.00019655844039812
"62140","Acidiphilium","AMC36",6.07513540542183e-05
"62140","Acidiphilium","AMC37",0
"62140","Acidiphilium","AMC38",0.00012739981010723
"62140","Acidiphilium","AMC39",0
"62140","Acidiphilium","AMC3",0
"62140","Acidiphilium","AMC40",0.000110844519777664
"62140","Acidiphilium","AMC41",0
"62140","Acidiphilium","AMC42",0.000175074406622815
"62140","Acidiphilium","AMC43",0.000203728226545788
"62140","Acidiphilium","AMC44",3.4516765285996e-05
"62140","Acidiphilium","AMC45",0.00013659987038896
"62140","Acidiphilium","AMC46",0
"62140","Acidiphilium","AMC47",2.68017474739353e-05
"62140","Acidiphilium","AMC48",0
"62140","Acidiphilium","AMC49",0
"62140","Acidiphilium","AMC4",0.000128227047358523
"62140","Acidiphilium","AMC50",0
"62140","Acidiphilium","AMC51",0
"62140","Acidiphilium","AMC52",0.000112087324648003
"62140","Acidiphilium","AMC53",0.000175720070288028
"62140","Acidiphilium","AMC54",0.000238162691580871
"62140","Acidiphilium","AMC55",0.000228000912003648
"62140","Acidiphilium","AMC56",0
"62140","Acidiphilium","AMC57",0.000159867187259815
"62140","Acidiphilium","AMC58",0
"62140","Acidiphilium","AMC59",0.000205597388913161
"62140","Acidiphilium","AMC5",0
"62140","Acidiphilium","AMC60",0.000125367355506834
"62140","Acidiphilium","AMC6",0.000160951653476455
"62140","Acidiphilium","AMC7",0
"62140","Acidiphilium","AMC8",0
"62140","Acidiphilium","AMC91",0.000165432813598577
"62140","Acidiphilium","AMC93",0.000156583942728736
"62140","Acidiphilium","AMC94",0.000125008610286933
"62140","Acidiphilium","AMC95",0.000142018414047132
"62140","Acidiphilium","AMC96",7.81514575246828e-05
"62140","Acidiphilium","AMC9",0.000109731090246964
"2781901","Lichenicoccus","AMC10",0
"2781901","Lichenicoccus","AMC1",9.81041375420008e-05
"2781901","Lichenicoccus","AMC21",0
"2781901","Lichenicoccus","AMC22",0.000116413531908949
"2781901","Lichenicoccus","AMC23",0.000102445021171971
"2781901","Lichenicoccus","AMC24",8.79507475813544e-05
"2781901","Lichenicoccus","AMC25",5.98761419235638e-05
"2781901","Lichenicoccus","AMC26",0
"2781901","Lichenicoccus","AMC27",9.67669471756147e-05
"2781901","Lichenicoccus","AMC28",0.000158004357089847
"2781901","Lichenicoccus","AMC29",0
"2781901","Lichenicoccus","AMC2",0
"2781901","Lichenicoccus","AMC30",7.3820350794307e-05
"2781901","Lichenicoccus","AMC31",0.00134408602150538
"2781901","Lichenicoccus","AMC32",0.00012036901701502
"2781901","Lichenicoccus","AMC33",9.1869545245751e-05
"2781901","Lichenicoccus","AMC34",0
"2781901","Lichenicoccus","AMC35",0.000113170011138312
"2781901","Lichenicoccus","AMC36",0.000102809983784062
"2781901","Lichenicoccus","AMC37",0
"2781901","Lichenicoccus","AMC38",0.000123376658209107
"2781901","Lichenicoccus","AMC39",0
"2781901","Lichenicoccus","AMC3",0
"2781901","Lichenicoccus","AMC40",0.00013855564972208
"2781901","Lichenicoccus","AMC41",0.00327868852459016
"2781901","Lichenicoccus","AMC42",0.00010004251807018
"2781901","Lichenicoccus","AMC43",0.000156714020419837
"2781901","Lichenicoccus","AMC44",0.000103550295857988
"2781901","Lichenicoccus","AMC45",0.00013659987038896
"2781901","Lichenicoccus","AMC46",0
"2781901","Lichenicoccus","AMC47",8.71056792902897e-05
"2781901","Lichenicoccus","AMC48",0
"2781901","Lichenicoccus","AMC49",0
"2781901","Lichenicoccus","AMC4",0.00015931239217271
"2781901","Lichenicoccus","AMC50",0
"2781901","Lichenicoccus","AMC51",0
"2781901","Lichenicoccus","AMC52",0.000172442037920004
"2781901","Lichenicoccus","AMC53",0.000129880051952021
"2781901","Lichenicoccus","AMC54",0.00012452951193771
"2781901","Lichenicoccus","AMC55",9.6000384001536e-05
"2781901","Lichenicoccus","AMC56",0
"2781901","Lichenicoccus","AMC57",7.37848556583761e-05
"2781901","Lichenicoccus","AMC58",0
"2781901","Lichenicoccus","AMC59",5.13993472282902e-05
"2781901","Lichenicoccus","AMC5",0
"2781901","Lichenicoccus","AMC60",0.000134113915193357
"2781901","Lichenicoccus","AMC6",0.000134126377897046
"2781901","Lichenicoccus","AMC7",0
"2781901","Lichenicoccus","AMC8",0
"2781901","Lichenicoccus","AMC91",0.000147707869284444
"2781901","Lichenicoccus","AMC93",0.000155210399371467
"2781901","Lichenicoccus","AMC94",0.000125008610286933
"2781901","Lichenicoccus","AMC95",0.000114823398591298
"2781901","Lichenicoccus","AMC96",0.000104201943366244
"2781901","Lichenicoccus","AMC9",0.000164596635370445
"1226968","Azospirillum","AMC10",0
"1226968","Azospirillum","AMC1",0.000188032930288835
"1226968","Azospirillum","AMC21",0
"1226968","Azospirillum","AMC22",0.000162978944672529
"1226968","Azospirillum","AMC23",8.53708509766425e-05
"1226968","Azospirillum","AMC24",4.39753737906772e-05
"1226968","Azospirillum","AMC25",0.000111198549286619
"1226968","Azospirillum","AMC26",0.000366703337000367
"1226968","Azospirillum","AMC27",0.000117502721570389
"1226968","Azospirillum","AMC28",9.09722055971846e-05
"1226968","Azospirillum","AMC29",0
"1226968","Azospirillum","AMC2",0
"1226968","Azospirillum","AMC30",0.000118112561270891
"1226968","Azospirillum","AMC31",0
"1226968","Azospirillum","AMC32",6.01845085075102e-05
"1226968","Azospirillum","AMC33",0.000111555876369841
"1226968","Azospirillum","AMC34",0
"1226968","Azospirillum","AMC35",0.000131038960265413
"1226968","Azospirillum","AMC36",0.000121502708108437
"1226968","Azospirillum","AMC37",0.000102991915134662
"1226968","Azospirillum","AMC38",0.000112648253147446
"1226968","Azospirillum","AMC39",0
"1226968","Azospirillum","AMC3",0
"1226968","Azospirillum","AMC40",0.000124700084749872
"1226968","Azospirillum","AMC41",0
"1226968","Azospirillum","AMC42",0.000125053147587725
"1226968","Azospirillum","AMC43",0.000101864113272894
"1226968","Azospirillum","AMC44",0.000133136094674556
"1226968","Azospirillum","AMC45",0.000114362682186106
"1226968","Azospirillum","AMC46",0
"1226968","Azospirillum","AMC47",6.70043686848383e-05
"1226968","Azospirillum","AMC48",0
"1226968","Azospirillum","AMC49",0
"1226968","Azospirillum","AMC4",0.000184569234834237
"1226968","Azospirillum","AMC50",0
"1226968","Azospirillum","AMC51",0
"1226968","Azospirillum","AMC52",6.03547132720015e-05
"1226968","Azospirillum","AMC53",9.93200397280159e-05
"1226968","Azospirillum","AMC54",0.000129199368635374
"1226968","Azospirillum","AMC55",7.2000288001152e-05
"1226968","Azospirillum","AMC56",0
"1226968","Azospirillum","AMC57",9.22310695729702e-05
"1226968","Azospirillum","AMC58",0
"1226968","Azospirillum","AMC59",0.00010279869445658
"1226968","Azospirillum","AMC5",0
"1226968","Azospirillum","AMC60",0.000139944954984373
"1226968","Azospirillum","AMC6",0.00010260667909124
"1226968","Azospirillum","AMC7",0
"1226968","Azospirillum","AMC8",0
"1226968","Azospirillum","AMC91",0.000104872587191955
"1226968","Azospirillum","AMC93",0.000124992445511535
"1226968","Azospirillum","AMC94",0.000109701433517104
"1226968","Azospirillum","AMC95",9.6693388287409e-05
"1226968","Azospirillum","AMC96",0.000117227186287024
"1226968","Azospirillum","AMC9",0.00015773844223001
"2980108","Roseovarius","AMC10",0
"2980108","Roseovarius","AMC1",0
"2980108","Roseovarius","AMC21",0
"2980108","Roseovarius","AMC22",0.000108652629781686
"2980108","Roseovarius","AMC23",0.0001195191913673
"2980108","Roseovarius","AMC24",0.000241864555848725
"2980108","Roseovarius","AMC25",6.8429876484073e-05
"2980108","Roseovarius","AMC26",0
"2980108","Roseovarius","AMC27",0.000117502721570389
"2980108","Roseovarius","AMC28",2.87280649254267e-05
"2980108","Roseovarius","AMC29",0
"2980108","Roseovarius","AMC2",0
"2980108","Roseovarius","AMC30",0.000184550876985767
"2980108","Roseovarius","AMC31",0
"2980108","Roseovarius","AMC32",0.000137564590874309
"2980108","Roseovarius","AMC33",0.000203425421615592
"2980108","Roseovarius","AMC34",0
"2980108","Roseovarius","AMC35",0.000113170011138312
"2980108","Roseovarius","AMC36",0.000130849070270624
"2980108","Roseovarius","AMC37",0.000205983830269324
"2980108","Roseovarius","AMC38",0.0001220356075764
"2980108","Roseovarius","AMC39",0
"2980108","Roseovarius","AMC3",0
"2980108","Roseovarius","AMC40",0.000131627867235976
"2980108","Roseovarius","AMC41",0
"2980108","Roseovarius","AMC42",0
"2980108","Roseovarius","AMC43",0.00029775663879769
"2980108","Roseovarius","AMC44",0.000133136094674556
"2980108","Roseovarius","AMC45",0.000165190540935487
"2980108","Roseovarius","AMC46",0
"2980108","Roseovarius","AMC47",0.000134008737369677
"2980108","Roseovarius","AMC48",0
"2980108","Roseovarius","AMC49",0
"2980108","Roseovarius","AMC4",0.000270053933073253
"2980108","Roseovarius","AMC50",0
"2980108","Roseovarius","AMC51",0
"2980108","Roseovarius","AMC52",7.75989170640019e-05
"2980108","Roseovarius","AMC53",0
"2980108","Roseovarius","AMC54",0.000133869225333039
"2980108","Roseovarius","AMC55",0.000156000624002496
"2980108","Roseovarius","AMC56",0
"2980108","Roseovarius","AMC57",3.68924278291881e-05
"2980108","Roseovarius","AMC58",0
"2980108","Roseovarius","AMC59",0.000154198041684871
"2980108","Roseovarius","AMC5",0
"2980108","Roseovarius","AMC60",0.000148691514670896
"2980108","Roseovarius","AMC6",0.000104618574759696
"2980108","Roseovarius","AMC7",0
"2980108","Roseovarius","AMC8",0
"2980108","Roseovarius","AMC91",0.000153616184055822
"2980108","Roseovarius","AMC93",0.000148342682585118
"2980108","Roseovarius","AMC94",3.82679419245713e-05
"2980108","Roseovarius","AMC95",4.83466941437045e-05
"2980108","Roseovarius","AMC96",9.63867976137755e-05
"2980108","Roseovarius","AMC9",8.91565108256579e-05
"2027911","Cupriavidus","AMC10",0
"2027911","Cupriavidus","AMC1",0.000188032930288835
"2027911","Cupriavidus","AMC21",7.73634535045644e-05
"2027911","Cupriavidus","AMC22",9.31308255271593e-05
"2027911","Cupriavidus","AMC23",0.000256112552929928
"2027911","Cupriavidus","AMC24",8.79507475813544e-05
"2027911","Cupriavidus","AMC25",0.000299380709617819
"2027911","Cupriavidus","AMC26",0
"2027911","Cupriavidus","AMC27",0.000134782533566035
"2027911","Cupriavidus","AMC28",0.000105336238059898
"2027911","Cupriavidus","AMC29",0
"2027911","Cupriavidus","AMC2",0
"2027911","Cupriavidus","AMC30",0.000162404771747475
"2027911","Cupriavidus","AMC31",0
"2027911","Cupriavidus","AMC32",6.01845085075102e-05
"2027911","Cupriavidus","AMC33",8.53074348710545e-05
"2027911","Cupriavidus","AMC34",0
"2027911","Cupriavidus","AMC35",0.000154864225768216
"2027911","Cupriavidus","AMC36",9.81368027029679e-05
"2027911","Cupriavidus","AMC37",0
"2027911","Cupriavidus","AMC38",0.000164949227823046
"2027911","Cupriavidus","AMC39",0
"2027911","Cupriavidus","AMC3",0.00107296137339056
"2027911","Cupriavidus","AMC40",0.000108535258948963
"2027911","Cupriavidus","AMC41",0
"2027911","Cupriavidus","AMC42",0.000175074406622815
"2027911","Cupriavidus","AMC43",0.000188056824503804
"2027911","Cupriavidus","AMC44",0.000182445759368836
"2027911","Cupriavidus","AMC45",0.000108009199842434
"2027911","Cupriavidus","AMC46",0
"2027911","Cupriavidus","AMC47",0.000134008737369677
"2027911","Cupriavidus","AMC48",0
"2027911","Cupriavidus","AMC49",0
"2027911","Cupriavidus","AMC4",0.000161255226223597
"2027911","Cupriavidus","AMC50",0
"2027911","Cupriavidus","AMC51",0
"2027911","Cupriavidus","AMC52",3.44884075840008e-05
"2027911","Cupriavidus","AMC53",6.8760027504011e-05
"2027911","Cupriavidus","AMC54",0.000126086130836932
"2027911","Cupriavidus","AMC55",0.000168000672002688
"2027911","Cupriavidus","AMC56",0
"2027911","Cupriavidus","AMC57",0.000141420973345221
"2027911","Cupriavidus","AMC58",0
"2027911","Cupriavidus","AMC59",0
"2027911","Cupriavidus","AMC5",0
"2027911","Cupriavidus","AMC60",0.000116620795820311
"2027911","Cupriavidus","AMC6",0.000148880279465721
"2027911","Cupriavidus","AMC7",0
"2027911","Cupriavidus","AMC8",0
"2027911","Cupriavidus","AMC91",0.000140322475820222
"2027911","Cupriavidus","AMC93",0.000145595595870579
"2027911","Cupriavidus","AMC94",0.000176032532853028
"2027911","Cupriavidus","AMC95",0.00013899674566315
"2027911","Cupriavidus","AMC96",0.000197983692395863
"2027911","Cupriavidus","AMC9",0.000171454828510881
"1040979","Cupriavidus","AMC10",0
"1040979","Cupriavidus","AMC1",3.27013791806669e-05
"1040979","Cupriavidus","AMC21",0.000154726907009129
"1040979","Cupriavidus","AMC22",7.76090212726327e-05
"1040979","Cupriavidus","AMC23",0.0001195191913673
"1040979","Cupriavidus","AMC24",0.000197889182058047
"1040979","Cupriavidus","AMC25",0.000119752283847128
"1040979","Cupriavidus","AMC26",0
"1040979","Cupriavidus","AMC27",5.18394359869365e-05
"1040979","Cupriavidus","AMC28",5.74561298508535e-05
"1040979","Cupriavidus","AMC29",0
"1040979","Cupriavidus","AMC2",0
"1040979","Cupriavidus","AMC30",0.000132876631429753
"1040979","Cupriavidus","AMC31",0
"1040979","Cupriavidus","AMC32",0.000137564590874309
"1040979","Cupriavidus","AMC33",9.84316556204475e-05
"1040979","Cupriavidus","AMC34",0
"1040979","Cupriavidus","AMC35",0.000315684767912132
"1040979","Cupriavidus","AMC36",0.000149541794594999
"1040979","Cupriavidus","AMC37",0
"1040979","Cupriavidus","AMC38",0.000126058759474523
"1040979","Cupriavidus","AMC39",0
"1040979","Cupriavidus","AMC3",0
"1040979","Cupriavidus","AMC40",0.000110844519777664
"1040979","Cupriavidus","AMC41",0
"1040979","Cupriavidus","AMC42",0.000300127554210539
"1040979","Cupriavidus","AMC43",5.48499071469429e-05
"1040979","Cupriavidus","AMC44",0.000162721893491124
"1040979","Cupriavidus","AMC45",0.000117539423357942
"1040979","Cupriavidus","AMC46",0
"1040979","Cupriavidus","AMC47",8.71056792902897e-05
"1040979","Cupriavidus","AMC48",0
"1040979","Cupriavidus","AMC49",0
"1040979","Cupriavidus","AMC4",6.99420258319215e-05
"1040979","Cupriavidus","AMC50",0
"1040979","Cupriavidus","AMC51",0
"1040979","Cupriavidus","AMC52",8.62210189600021e-05
"1040979","Cupriavidus","AMC53",7.64000305600122e-05
"1040979","Cupriavidus","AMC54",0.000115189798542382
"1040979","Cupriavidus","AMC55",6.000024000096e-05
"1040979","Cupriavidus","AMC56",0
"1040979","Cupriavidus","AMC57",0.00018446213914594
"1040979","Cupriavidus","AMC58",0
"1040979","Cupriavidus","AMC59",0
"1040979","Cupriavidus","AMC5",0
"1040979","Cupriavidus","AMC60",0.000134113915193357
"1040979","Cupriavidus","AMC6",8.38289861856537e-05
"1040979","Cupriavidus","AMC7",0
"1040979","Cupriavidus","AMC8",0
"1040979","Cupriavidus","AMC91",0.000128505846277466
"1040979","Cupriavidus","AMC93",0.000101642208437952
"1040979","Cupriavidus","AMC94",9.18430606189712e-05
"1040979","Cupriavidus","AMC95",0.000142018414047132
"1040979","Cupriavidus","AMC96",0.000138067574960273
"1040979","Cupriavidus","AMC9",6.85819314043522e-05
"36873","Paraburkholderia","AMC10",0
"36873","Paraburkholderia","AMC1",0.000179857585493668
"36873","Paraburkholderia","AMC21",0.000232090360513693
"36873","Paraburkholderia","AMC22",0.000100891727654423
"36873","Paraburkholderia","AMC23",0.000358557574101899
"36873","Paraburkholderia","AMC24",0.000131926121372032
"36873","Paraburkholderia","AMC25",5.98761419235638e-05
"36873","Paraburkholderia","AMC26",0.000366703337000367
"36873","Paraburkholderia","AMC27",0.000169342157557326
"36873","Paraburkholderia","AMC28",9.09722055971846e-05
"36873","Paraburkholderia","AMC29",0
"36873","Paraburkholderia","AMC2",0
"36873","Paraburkholderia","AMC30",0.000125494596350322
"36873","Paraburkholderia","AMC31",0
"36873","Paraburkholderia","AMC32",9.45756562260874e-05
"36873","Paraburkholderia","AMC33",0.000104993765995144
"36873","Paraburkholderia","AMC34",0
"36873","Paraburkholderia","AMC35",0.000238252655028024
"36873","Paraburkholderia","AMC36",0.000116829527027343
"36873","Paraburkholderia","AMC37",0.000205983830269324
"36873","Paraburkholderia","AMC38",8.58272404932921e-05
"36873","Paraburkholderia","AMC39",0
"36873","Paraburkholderia","AMC3",0
"36873","Paraburkholderia","AMC40",8.31333898332483e-05
"36873","Paraburkholderia","AMC41",0
"36873","Paraburkholderia","AMC42",2.5010629517545e-05
"36873","Paraburkholderia","AMC43",0.00021156392756678
"36873","Paraburkholderia","AMC44",0.000162721893491124
"36873","Paraburkholderia","AMC45",0.000142953352732633
"36873","Paraburkholderia","AMC46",0
"36873","Paraburkholderia","AMC47",3.35021843424191e-05
"36873","Paraburkholderia","AMC48",0
"36873","Paraburkholderia","AMC49",0
"36873","Paraburkholderia","AMC4",0.000114627209002316
"36873","Paraburkholderia","AMC50",0
"36873","Paraburkholderia","AMC51",0
"36873","Paraburkholderia","AMC52",6.03547132720015e-05
"36873","Paraburkholderia","AMC53",0.000175720070288028
"36873","Paraburkholderia","AMC54",0.000129199368635374
"36873","Paraburkholderia","AMC55",3.6000144000576e-05
"36873","Paraburkholderia","AMC56",0
"36873","Paraburkholderia","AMC57",0.000153718449288284
"36873","Paraburkholderia","AMC58",0
"36873","Paraburkholderia","AMC59",7.70990208424353e-05
"36873","Paraburkholderia","AMC5",0
"36873","Paraburkholderia","AMC60",6.41414377011709e-05
"36873","Paraburkholderia","AMC6",0.000118701844438886
"36873","Paraburkholderia","AMC7",0
"36873","Paraburkholderia","AMC8",0
"36873","Paraburkholderia","AMC91",0.000161001577520044
"36873","Paraburkholderia","AMC93",0.000155210399371467
"36873","Paraburkholderia","AMC94",0.000145418179313371
"36873","Paraburkholderia","AMC95",0.000214538455262689
"36873","Paraburkholderia","AMC96",0.000114622137702868
"36873","Paraburkholderia","AMC9",0.000123447476527834
"1795631","Variovorax","AMC10",0
"1795631","Variovorax","AMC1",0.000833885169107007
"1795631","Variovorax","AMC21",0
"1795631","Variovorax","AMC22",0.000644154876562852
"1795631","Variovorax","AMC23",0.000580521786641169
"1795631","Variovorax","AMC24",0.00127528583992964
"1795631","Variovorax","AMC25",0.000701406233961748
"1795631","Variovorax","AMC26",0
"1795631","Variovorax","AMC27",0.000577145720654559
"1795631","Variovorax","AMC28",0.00083790189365828
"1795631","Variovorax","AMC29",0
"1795631","Variovorax","AMC2",0
"1795631","Variovorax","AMC30",0.000730821472863639
"1795631","Variovorax","AMC31",0
"1795631","Variovorax","AMC32",0.00145302599110989
"1795631","Variovorax","AMC33",0.00091869545245751
"1795631","Variovorax","AMC34",0
"1795631","Variovorax","AMC35",0.000851753241725188
"1795631","Variovorax","AMC36",0.00121035390000327
"1795631","Variovorax","AMC37",0
"1795631","Variovorax","AMC38",0.000716121037865906
"1795631","Variovorax","AMC39",0
"1795631","Variovorax","AMC3",0
"1795631","Variovorax","AMC40",0.000683541205295597
"1795631","Variovorax","AMC41",0
"1795631","Variovorax","AMC42",0.000725308256008804
"1795631","Variovorax","AMC43",0.000846255710267119
"1795631","Variovorax","AMC44",0.00105522682445759
"1795631","Variovorax","AMC45",0.000746534175381527
"1795631","Variovorax","AMC46",0
"1795631","Variovorax","AMC47",0.00107206989895741
"1795631","Variovorax","AMC48",0
"1795631","Variovorax","AMC49",0
"1795631","Variovorax","AMC4",0.000512908189434091
"1795631","Variovorax","AMC50",0.000367647058823529
"1795631","Variovorax","AMC51",0
"1795631","Variovorax","AMC52",0.000974297514248023
"1795631","Variovorax","AMC53",0.00068760027504011
"1795631","Variovorax","AMC54",0.000664676269967529
"1795631","Variovorax","AMC55",0.00102000408001632
"1795631","Variovorax","AMC56",0
"1795631","Variovorax","AMC57",0.000756294770498355
"1795631","Variovorax","AMC58",0
"1795631","Variovorax","AMC59",0.000770990208424353
"1795631","Variovorax","AMC5",0
"1795631","Variovorax","AMC60",0.000451905583803704
"1795631","Variovorax","AMC6",0.0008309129110722
"1795631","Variovorax","AMC7",0
"1795631","Variovorax","AMC8",0
"1795631","Variovorax","AMC91",0.000670593726551376
"1795631","Variovorax","AMC93",0.000670289158347572
"1795631","Variovorax","AMC94",0.000752602857849903
"1795631","Variovorax","AMC95",0.000688940391547789
"1795631","Variovorax","AMC96",0.00127907885482064
"1795631","Variovorax","AMC9",0.000589804610077429
"2762323","Variovorax","AMC10",0
"2762323","Variovorax","AMC1",0.000572274135661672
"2762323","Variovorax","AMC21",0
"2762323","Variovorax","AMC22",0.000419088714872217
"2762323","Variovorax","AMC23",0.000426854254883213
"2762323","Variovorax","AMC24",0.000593667546174142
"2762323","Variovorax","AMC25",0.000496116604509529
"2762323","Variovorax","AMC26",0
"2762323","Variovorax","AMC27",0.000286844879127715
"2762323","Variovorax","AMC28",0.000521893179478586
"2762323","Variovorax","AMC29",0
"2762323","Variovorax","AMC2",0
"2762323","Variovorax","AMC30",0.000487214315242426
"2762323","Variovorax","AMC31",0
"2762323","Variovorax","AMC32",0.000722214102090122
"2762323","Variovorax","AMC33",0.000669335258219043
"2762323","Variovorax","AMC34",0
"2762323","Variovorax","AMC35",0.000512243208310253
"2762323","Variovorax","AMC36",0.000672938075677494
"2762323","Variovorax","AMC37",5.1495957567331e-05
"2762323","Variovorax","AMC38",0.000494847683469137
"2762323","Variovorax","AMC39",0
"2762323","Variovorax","AMC3",0
"2762323","Variovorax","AMC40",0.00046416142656897
"2762323","Variovorax","AMC41",0
"2762323","Variovorax","AMC42",0.00107545706925443
"2762323","Variovorax","AMC43",0.000415292154112568
"2762323","Variovorax","AMC44",0.000626232741617357
"2762323","Variovorax","AMC45",0.000482864658119115
"2762323","Variovorax","AMC46",0.000943396226415094
"2762323","Variovorax","AMC47",0.000556136260084157
"2762323","Variovorax","AMC48",0
"2762323","Variovorax","AMC49",0
"2762323","Variovorax","AMC4",0.000355538631312268
"2762323","Variovorax","AMC50",0
"2762323","Variovorax","AMC51",0
"2762323","Variovorax","AMC52",0.000500081909968012
"2762323","Variovorax","AMC53",0.000382000152800061
"2762323","Variovorax","AMC54",0.000490334953254734
"2762323","Variovorax","AMC55",0.000576002304009216
"2762323","Variovorax","AMC56",0
"2762323","Variovorax","AMC57",0.00059642758323854
"2762323","Variovorax","AMC58",0
"2762323","Variovorax","AMC59",0.000693891187581918
"2762323","Variovorax","AMC5",0
"2762323","Variovorax","AMC60",0.000320707188505854
"2762323","Variovorax","AMC6",0.000513033395456201
"2762323","Variovorax","AMC7",0
"2762323","Variovorax","AMC8",0
"2762323","Variovorax","AMC91",0.000474142260403065
"2762323","Variovorax","AMC93",0.000524693562476993
"2762323","Variovorax","AMC94",0.000461766499223161
"2762323","Variovorax","AMC95",0.00041396856860547
"2762323","Variovorax","AMC96",0.000703363117722146
"2762323","Variovorax","AMC9",0.000528080871813512
"1105204","Variovorax","AMC10",0
"1105204","Variovorax","AMC1",0.000122630171927501
"1105204","Variovorax","AMC21",0
"1105204","Variovorax","AMC22",0.000108652629781686
"1105204","Variovorax","AMC23",0.000204890042343942
"1105204","Variovorax","AMC24",0.000197889182058047
"1105204","Variovorax","AMC25",0.000256612036815274
"1105204","Variovorax","AMC26",0
"1105204","Variovorax","AMC27",9.67669471756147e-05
"1105204","Variovorax","AMC28",0.000234612530224318
"1105204","Variovorax","AMC29",0
"1105204","Variovorax","AMC2",0
"1105204","Variovorax","AMC30",0.000221461052382921
"1105204","Variovorax","AMC31",0
"1105204","Variovorax","AMC32",0.000292324755607907
"1105204","Variovorax","AMC33",9.1869545245751e-05
"1105204","Variovorax","AMC34",0
"1105204","Variovorax","AMC35",0.000148907909392515
"1105204","Variovorax","AMC36",0.000257024959460154
"1105204","Variovorax","AMC37",0
"1105204","Variovorax","AMC38",0.000136787164536184
"1105204","Variovorax","AMC39",0
"1105204","Variovorax","AMC3",0
"1105204","Variovorax","AMC40",0.000161648258009094
"1105204","Variovorax","AMC41",0
"1105204","Variovorax","AMC42",0.000125053147587725
"1105204","Variovorax","AMC43",0.000133206917356861
"1105204","Variovorax","AMC44",0.000187376725838264
"1105204","Variovorax","AMC45",0.00016201379976365
"1105204","Variovorax","AMC46",0
"1105204","Variovorax","AMC47",0.000187612232317547
"1105204","Variovorax","AMC48",0
"1105204","Variovorax","AMC49",0
"1105204","Variovorax","AMC4",0.000102970204696996
"1105204","Variovorax","AMC50",0
"1105204","Variovorax","AMC51",0
"1105204","Variovorax","AMC52",0.000258663056880006
"1105204","Variovorax","AMC53",9.93200397280159e-05
"1105204","Variovorax","AMC54",0.00012452951193771
"1105204","Variovorax","AMC55",0.000108000432001728
"1105204","Variovorax","AMC56",0
"1105204","Variovorax","AMC57",0.000166015925231346
"1105204","Variovorax","AMC58",0
"1105204","Variovorax","AMC59",0.000205597388913161
"1105204","Variovorax","AMC5",0
"1105204","Variovorax","AMC60",8.16345570742175e-05
"1105204","Variovorax","AMC6",0.000186435665276894
"1105204","Variovorax","AMC7",0
"1105204","Variovorax","AMC8",0
"1105204","Variovorax","AMC91",0.000162478656212888
"1105204","Variovorax","AMC93",0.00017856063644505
"1105204","Variovorax","AMC94",0.000153071767698285
"1105204","Variovorax","AMC95",0.000123888403743243
"1105204","Variovorax","AMC96",0.000250084664078985
"1105204","Variovorax","AMC9",0.000281185918757844
"2811425","Variovorax","AMC10",0
"2811425","Variovorax","AMC1",0.000482345342914837
"2811425","Variovorax","AMC21",0
"2811425","Variovorax","AMC22",0
"2811425","Variovorax","AMC23",0
"2811425","Variovorax","AMC24",0.000901495162708883
"2811425","Variovorax","AMC25",0.00104355561638211
"2811425","Variovorax","AMC26",0
"2811425","Variovorax","AMC27",0.00099531717094918
"2811425","Variovorax","AMC28",0.00052668119029949
"2811425","Variovorax","AMC29",0
"2811425","Variovorax","AMC2",0
"2811425","Variovorax","AMC30",0.000324809543494951
"2811425","Variovorax","AMC31",0
"2811425","Variovorax","AMC32",0.000971549923049807
"2811425","Variovorax","AMC33",0.000984316556204475
"2811425","Variovorax","AMC34",0
"2811425","Variovorax","AMC35",0.000309728451536432
"2811425","Variovorax","AMC36",0
"2811425","Variovorax","AMC37",0
"2811425","Variovorax","AMC38",0.000741600999887352
"2811425","Variovorax","AMC39",0
"2811425","Variovorax","AMC3",0
"2811425","Variovorax","AMC40",0.000766674595128845
"2811425","Variovorax","AMC41",0
"2811425","Variovorax","AMC42",0
"2811425","Variovorax","AMC43",0.00151229029705143
"2811425","Variovorax","AMC44",0.000931952662721894
"2811425","Variovorax","AMC45",0.00038438568179219
"2811425","Variovorax","AMC46",0
"2811425","Variovorax","AMC47",0.000341722280292675
"2811425","Variovorax","AMC48",0
